key,repo,name
csharpsquid:S1118,csharpsquid,Utility classes should not have public constructors
csharpsquid:S1133,csharpsquid,Deprecated code should be removed
csharpsquid:S1134,csharpsquid,"Track uses of ""FIXME"" tags"
csharpsquid:S1135,csharpsquid,"Track uses of ""TODO"" tags"
csharpsquid:S1144,csharpsquid,Unused private types or members should be removed
csharpsquid:S1147,csharpsquid,Exit methods should not be called
csharpsquid:S1264,csharpsquid,"A ""while"" loop should be used instead of a ""for"" loop"
csharpsquid:S2114,csharpsquid,Collections should not be passed as arguments to their own methods
csharpsquid:S2115,csharpsquid,A secure password should be used when connecting to a database
csharpsquid:S2201,csharpsquid,Methods without side effects should not have their return values ignored
csharpsquid:S2221,csharpsquid,"""Exception"" should not be caught"
csharpsquid:S2223,csharpsquid,Non-constant static fields should not be visible
csharpsquid:S2225,csharpsquid,"""ToString()"" method should not return null"
csharpsquid:S2234,csharpsquid,Arguments should be passed in the same order as the method parameters
csharpsquid:S2325,csharpsquid,Methods and properties that don't access instance data should be static
csharpsquid:S2328,csharpsquid,"""GetHashCode"" should not reference mutable fields"
csharpsquid:S2342,csharpsquid,Enumeration types should comply with a naming convention
csharpsquid:S2344,csharpsquid,"Enumeration type names should not have ""Flags"" or ""Enum"" suffixes"
csharpsquid:S2345,csharpsquid,Flags enumerations should explicitly initialize all their members
csharpsquid:S2346,csharpsquid,"Flags enumerations zero-value members should be named ""None"""
csharpsquid:S2357,csharpsquid,Fields should be private
csharpsquid:S2445,csharpsquid,Blocks should be synchronized on read-only fields
csharpsquid:S2479,csharpsquid,Whitespace and control characters in string literals should be explicit
csharpsquid:S2681,csharpsquid,Multiline blocks should be enclosed in curly braces
csharpsquid:S2688,csharpsquid,"""NaN"" should not be used in comparisons"
csharpsquid:S3431,csharpsquid,"""[ExpectedException]"" should not be used"
csharpsquid:S3433,csharpsquid,Test method signatures should be correct
csharpsquid:S3440,csharpsquid,Variables should not be checked against the values they're about to be assigned
csharpsquid:S3441,csharpsquid,Redundant property names should be omitted in anonymous classes
csharpsquid:S3442,csharpsquid,"""abstract"" classes should not have ""public"" constructors"
csharpsquid:S3443,csharpsquid,"Type should not be examined on ""System.Type"" instances"
csharpsquid:S3444,csharpsquid,Interfaces should not simply inherit from base interfaces with colliding members
csharpsquid:S3445,csharpsquid,Exceptions should not be explicitly rethrown
csharpsquid:S3447,csharpsquid,"""[Optional]"" should not be used on ""ref"" or ""out"" parameters"
csharpsquid:S3449,csharpsquid,Right operands of shift operators should be integers
csharpsquid:S3532,csharpsquid,"Empty ""default"" clauses should be removed"
csharpsquid:S3776,csharpsquid,Cognitive Complexity of methods should not be too high
csharpsquid:S3897,csharpsquid,"Classes that provide ""Equals(<T>)"" should implement ""IEquatable<T>"""
csharpsquid:S3898,csharpsquid,"Value types should implement ""IEquatable<T>"""
csharpsquid:S4502,csharpsquid,Disabling CSRF protections is security-sensitive
csharpsquid:S4524,csharpsquid,"""default"" clauses should be first or last"
csharpsquid:S5856,csharpsquid,Regular expressions should be syntactically valid
csharpsquid:S6800,csharpsquid,Component parameter type should match the route parameter type constraint
csharpsquid:S6802,csharpsquid,Using lambda expressions in loops should be avoided in Blazor markup section
csharpsquid:S6803,csharpsquid,Parameters with SupplyParameterFromQuery attribute should be used only in routable components
csharpsquid:S881,csharpsquid,Increment (++) and decrement (--) operators should not be used in a method call or mixed with other operators in an expression
csharpsquid:S1006,csharpsquid,Method overrides should not change parameter defaults
csharpsquid:S1067,csharpsquid,Expressions should not be too complex
csharpsquid:S1116,csharpsquid,Empty statements should be removed
csharpsquid:S1117,csharpsquid,Local variables should not shadow class fields or properties
csharpsquid:S1121,csharpsquid,Assignments should not be made from within sub-expressions
